Num_Acc;id_usager;id_vehicule;num_veh;place;catu;grav;sexe;an_nais;trajet;secu1;secu2;secu3;locp;actp;etatp
202200000400;1 098 747;813 248;A01;1;1;3;1;1983.0;9;2;6;-1;0;0;-1
202200000401;1 098 745;813 246;B01;1;1;4;2;1993.0;5;2;0;-1;0;0;-1
202200000401;1 098 746;813 247;A01;1;1;1;1;1973.0;5;2;6;-1;0;0;-1
202200000402;1 098 743;813 244;A01;1;1;1;1;1956.0;5;1;0;-1;0;0;-1
202200000402;1 098 744;813 245;B01;1;1;4;2;2000.0;9;2;0;-1;0;0;-1
202200000403;1 098 742;813 243;A01;1;1;4;2;1956.0;5;2;0;-1;0;0;-1
202200000404;1 098 740;813 241;A01;1;1;4;2;1997.0;9;2;0;-1;0;0;-1
202200000404;1 098 741;813 242;B01;1;1;1;1;1984.0;4;1;0;-1;0;0;-1
202200000405;1 098 738;813 239;A01;1;1;1;1;1964.0;1;1;0;-1;0;0;-1
202200000405;1 098 739;813 240;B01;1;1;4;1;1999.0;1;2;0;-1;0;0;-1
202200000406;1 098 737;813 238;A01;1;1;4;1;1960.0;9;2;6;-1;0;0;-1
202200000407;1 098 736;813 237;A01;1;1;4;1;1963.0;1;2;0;-1;0;0;-1
202200000408;1 098 734;813 235;B01;1;1;3;1;1992.0;0;2;0;-1;-1; -1;-1
202200000408;1 098 735;813 236;A01;1;1;1;1;1980.0;0;1;0;-1;-1; -1;-1
202200000409;1 098 732;813 233;A01;1;1;4;1;1977.0;0;0;0;-1;-1; -1;-1
202200000409;1 098 733;813 234;B01;1;1;1;1;1993.0;0;2;6;-1;-1; -1;-1
202200000410;1 098 729;813 231;A01;1;1;1;1;1986.0;1;1;8;-1;-1; -1;-1
202200000410;1 098 730;813 232;B01;3;2;4;1;1966.0;9;1;0;-1;-1; -1;-1
202200000410;1 098 731;813 232;B01;1;1;1;1;1995.0;4;1;0;-1;-1; -1;-1
202200000411;1 098 728;813 230;A01;1;1;3;1;1981.0;5;2;0;-1;-1; -1;-1
202200000412;1 098 726;813 228;A01;1;1;1;2;1996.0;1;1;0;-1;-1; -1;-1
202200000412;1 098 727;813 229;B01;1;1;4;2;1973.0;3;8;0;-1;-1; -1;-1
202200000413;1 098 725;813 227;A01;10;3;3;1;2018.0;5;0;-1;-1;2;5;2
202200000414;1 098 722;813 225;B01;1;1;4;2;1991.0;1;1;0;-1;-1; -1;-1
202200000414;1 098 723;813 226;A01;1;1;1;1;1950.0;5;1;0;-1;-1; -1;-1
202200000415;1 098 720;813 224;A01;10;3;4;1;2009.0;5;0;-1;-1;3;3;1
202200000415;1 098 721;813 224;A01;1;1;1;1;1961.0;5;2;0;-1;-1; -1;-1
202200000416;1 098 718;813 222;B01;1;1;1;1;1997.0;0;1;0;-1;-1; -1;-1
202200000416;1 098 719;813 223;A01;1;1;4;2;1987.0;0;1;0;-1;-1; -1;-1
202200000417;1 098 716;813 220;A01;1;1;1;2;1992.0;5;1;0;-1;-1; -1;-1
202200000417;1 098 717;813 221;B01;1;1;4;1;1996.0;5;1;0;-1;0;0;-1
202200000418;1 098 713;813 219;A01;1;1;1;1;1994.0;0;1;0;-1;-1; -1;-1
202200000418;1 098 714;813 219;A01;2;2;1;1;1992.0;0;1;0;-1;-1; -1;-1
202200000418;1 098 715;813 219;A01;10;3;3;2;2017.0;0;0;-1;-1;1;3;1
202200000419;1 098 711;813 218;A01;1;1;1;2;1995.0;9;8;0;-1;-1; -1;-1
202200000419;1 098 712;813 218;A01;10;3;4;2;1968.0;9;0;-1;-1;5;3;1
202200000420;1 098 709;813 217;A01;10;3;3;1;2010.0;0;0;-1;-1;1;3;1
202200000420;1 098 710;813 217;A01;1;1;1;2;1991.0;0;1;0;-1;-1; -1;-1
202200000421;1 098 707;813 216;A01;10;3;4;1;2018.0;0;0;-1;-1;1;5;2
202200000422;1 098 705;813 214;A01;1;1;4;1;2003.0;0;2;6;-1;-1; -1;-1
202200000422;1 098 706;813 215;B01;1;1;4;1;2000.0;5;2;6;-1;-1; -1;-1
202200000423;1 098 702;813 212;A01;1;1;1;2;1990.0;4;1;6;-1;-1; -1;-1
202200000423;1 098 703;813 212;A01;2;2;4;2;1976.0;4;1;0;-1;-1; -1;-1
202200000423;1 098 704;813 213;B01;1;1;1;1;1992.0;4;1;0;-1;-1; -1;-1
202200000424;1 098 699;813 210;A01;1;1;1;1;1970.0;1;1;0;-1;-1; -1;-1
202200000424;1 098 700;813 211;B01;2;2;4;1;2001.0;1;2;0;-1;-1; -1;-1
202200000424;1 098 701;813 211;B01;1;1;4;1;1970.0;-1;2;0;0;-1; -1;-1
202200000425;1 098 697;813 208;B01;1;1;1;1;1958.0;1;1;0;-1;0;0;-1
202200000425;1 098 698;813 209;A01;1;1;4;1;1969.0;1;2;6;-1;0;0;-1
202200000426;1 098 695;813 206;A01;1;1;4;1;1986.0;3;8;0;-1;-1; -1;-1
202200000426;1 098 696;813 207;B01;1;1;1;1;1964.0;0;8;0;-1;-1; -1;-1
202200000427;1 098 693;813 204;A01;1;1;4;1;1992.0;5;2;-1;-1;0;0;-1
202200000427;1 098 694;813 205;B01;1;1;1;1;1977.0;5;2;-1;-1;0;0;-1
202200000428;1 098 690;813 202;A01;1;1;1;2;1989.0;5;1;-1;-1;0;0;-1
202200000428;1 098 691;813 203;B01;1;1;3;2;1962.0;5;1;-1;-1;0;0;-1
202200000428;1 098 692;813 203;B01;2;2;1;2;1965.0;5;1;-1;-1;0;0;-1
202200000429;1 098 686;813 200;B01;1;1;1;2;1938.0;5;1;-1;-1;0;0;-1
202200000429;1 098 687;813 200;B01;2;2;1;2;1960.0;5;1;-1;-1;0;0;-1
202200000429;1 098 688;813 200;B01;3;2;1;2;1966.0;5;1;-1;-1;0;0;-1
202200000429;1 098 689;813 201;A01;1;1;3;1;1961.0;5;2;6;-1;0;0;-1
202200000430;1 098 684;813 198;B01;1;1;3;1;1971.0;5;2;6;9;0;0;-1
202200000430;1 098 685;813 199;A01;1;1;1;1;1963.0;5;1;-1;-1;0;0;-1
202200000431;1 098 677;813 194;A01;1;1;4;1;1982.0;5;8;0;-1;-1; -1;-1
202200000431;1 098 678;813 194;A01;2;2;4;1;1991.0;5;8;0;-1;-1; -1;-1
202200000431;1 098 679;813 196;B01;1;1;4;2;1991.0;1;8;0;-1;-1; -1;-1
202200000432;1 098 680;813 195;A01;2;2;3;2;2009.0;5;1;-1;-1;0;0;-1
202200000432;1 098 681;813 195;A01;9;2;4;1;2010.0;5;1;-1;-1;0;0;-1
202200000432;1 098 682;813 195;A01;1;1;1;1;1974.0;5;1;-1;-1;0;0;-1
202200000432;1 098 683;813 197;B01;1;1;1;1;1971.0;4;1;-1;-1;0;0;-1
202200000433;1 098 673;813 191;A01;1;1;4;1;1991.0;1;2;8;-1;0;0;-1
202200000433;1 098 675;813 193;B01;1;1;1;1;1958.0;0;1;-1;-1;0;0;-1
202200000433;1 098 676;813 193;B01;2;2;1;2;1939.0;0;1;-1;-1;0;0;-1
202200000434;1 098 671;813 189;B01;1;1;4;2;1978.0;5;1;-1;-1;0;0;-1
202200000434;1 098 672;813 190;A01;1;1;1;1;1976.0;0;1;-1;-1;0;0;-1
202200000435;1 098 670;813 188;B01;1;1;3;1;1970.0;0;2;-1;-1;0;0;-1
202200000435;1 098 674;813 192;A01;1;1;1;1;1996.0;5;1;-1;-1;0;0;-1
202200000436;1 098 669;813 187;A01;1;1;2;1;1993.0;5;1;0;-1;-1; -1;-1
202200000437;1 098 663;813 182;A01;1;1;1;1;1991.0;4;1;-1;-1;0;0;-1
202200000437;1 098 665;813 184;B01;1;1;1;1;1994.0;5;1;-1;-1;0;0;-1
202200000437;1 098 666;813 184;B01;10;3;3;1;1963.0;4;4;-1;-1;1;9;1
202200000438;1 098 664;813 183;A01;1;1;1;2;1966.0;5;1;-1;-1;0;0;-1
202200000438;1 098 667;813 185;B01;1;1;4;1;2004.0;2;2;-1;-1;0;0;-1
202200000439;1 098 662;813 181;A01;1;1;2;1;1985.0;5;8;-1;-1;0;0;-1
202200000440;1 098 659;813 178;A01;1;1;1;1;2001.0;1;1;-1;-1;0;0;-1
202200000440;1 098 660;813 179;B01;1;1;4;1;1983.0;1;1;-1;-1;0;0;-1
202200000441;1 098 658;813 177;B01;1;1;1;2;1984.0;0;1;-1;-1;0;0;-1
202200000441;1 098 661;813 180;A01;1;1;3;1;1966.0;5;2;-1;-1;0;0;-1
202200000442;1 098 657;813 176;A01;1;1;4;1;1970.0;5;2;6;-1;0;0;-1
202200000443;1 098 655;813 174;A01;1;1;3;1;1987.0;3;0;-1;-1;0;0;-1
202200000443;1 098 656;813 175;B01;1;1;1;1;1970.0;5;1;-1;-1;0;0;-1
202200000444;1 098 653;813 173;A01;2;2;1;1;1998.0;5;2;6;-1;0;0;-1
202200000444;1 098 654;813 173;A01;1;1;3;1;1996.0;5;2;6;-1;0;0;-1
202200000445;1 098 651;813 171;B01;1;1;1;2;1989.0;1;1;-1;-1;0;0;-1
202200000445;1 098 652;813 172;A01;1;1;3;1;1988.0;5;0;-1;-1;0;0;-1
202200000446;1 098 650;813 170;A01;1;1;3;1;1948.0;5;2;-1;-1;0;0;-1
202200000447;1 098 648;813 169;A01;1;1;1;1;1984.0;5;8;-1;-1;0;0;-1
202200000447;1 098 649;813 169;A01;10;3;2;1;1982.0;0;0;-1;-1;1;3;1
202200000448;1 098 645;813 167;A01;1;1;3;1;1950.0;5;1;-1;-1;0;0;-1
202200000448;1 098 646;813 167;A01;2;2;3;2;1975.0;5;1;-1;-1;0;0;-1
202200000448;1 098 647;813 168;B01;1;1;1;1;1967.0;1;8;-1;-1;0;0;-1
202200000449;1 098 644;813 166;A01;1;1;3;1;1999.0;1;1;-1;-1;0;0;-1
202200000450;1 098 642;813 165;A01;10;3;1;1;2000.0;5;0;-1;-1;1;2;2
202200000450;1 098 643;813 165;A01;10;3;4;1;1990.0;5;0;-1;-1;1;2;2
202200000451;1 098 638;813 163;A01;1;1;3;1;1975.0;5;0;-1;-1;0;0;-1
202200000451;1 098 640;813 163;A01;2;2;3;1;1985.0;5;8;-1;-1;0;0;-1
202200000452;1 098 637;813 162;A01;1;1;4;2;1990.0;9;8;0;-1;0;0;-1
202200000452;1 098 639;813 164;B01;1;1;4;1;2014.0;9;8;0;-1;0;0;-1
202200000453;1 098 633;813 160;A01;1;1;3;2;1973.0;5;2;6;9;0;0;-1
202200000454;1 098 632;813 159;B01;2;2;4;2;1964.0;5;1;-1;-1;0;0;-1
202200000454;1 098 634;813 159;B01;1;1;1;1;1969.0;5;1;-1;-1;0;0;-1
202200000454;1 098 635;813 161;A01;1;1;1;1;1934.0;5;1;-1;-1;0;0;-1
202200000454;1 098 636;813 161;A01;2;2;1;2;1937.0;5;1;-1;-1;0;0;-1
202200000455;1 098 628;813 157;A01;1;1;3;1;1982.0;4;2;-1;-1;0;0;-1
202200000456;1 098 627;813 156;B01;2;2;1;1;1988.0;4;1;0;-1;-1; -1;-1
202200000456;1 098 629;813 156;B01;4;2;1;2;1988.0;4;1;0;-1;-1; -1;-1
202200000456;1 098 630;813 156;B01;1;1;1;1;1994.0;4;1;0;-1;-1; -1;-1
202200000456;1 098 631;813 158;A01;1;1;4;1;1992.0;4;2;0;-1;-1; -1;-1
202200000457;1 098 625;813 154;B01;1;1;3;1;1979.0;1;0;-1;-1;0;0;-1
202200000457;1 098 626;813 155;A01;1;1;1;2;1995.0;3;1;-1;-1;0;0;-1
202200000458;1 098 624;813 153;A01;1;1;3;2;1987.0;4;1;-1;-1;0;0;-1
202200000459;1 098 619;813 149;C01;1;1;1;1;2000.0;0;1;0;-1;-1; -1;-1
202200000459;1 098 622;813 150;A01;1;1;4;2;1961.0;0;1;0;-1;-1; -1;-1
202200000459;1 098 623;813 152;B01;1;1;4;1;1996.0;0;1;0;-1;-1; -1;-1
202200000460;1 098 618;813 148;A01;2;2;3;2;2004.0;5;1;-1;-1;0;0;-1
202200000460;1 098 620;813 148;A01;1;1;3;2;1999.0;5;1;-1;-1;0;0;-1
202200000461;1 098 617;813 147;A01;1;1;1;2;1957.0;5;1;-1;-1;0;0;-1
202200000461;1 098 621;813 151;B01;1;1;4;2;1949.0;0;1;-1;-1;0;0;-1
202200000462;1 098 614;813 145;A01;2;2;3;2;1933.0;5;1;-1;-1;0;0;-1
202200000462;1 098 615;813 145;A01;1;1;4;1;1935.0;3;1;-1;-1;0;0;-1
202200000463;1 098 612;813 144;B01;1;1;4;1;1980.0;1;2;8;-1;-1; -1;-1
202200000463;1 098 616;813 146;A01;1;1;1;1;1958.0;1;1;0;-1;-1; -1;-1
202200000464;1 098 609;813 141;A01;1;1;1;2;2002.0;0;1;-1;-1;0;0;-1
202200000464;1 098 611;813 142;B01;1;1;1;1;1987.0;1;1;-1;-1;0;0;-1
202200000464;1 098 613;813 143;C01;1;1;3;1;1983.0;5;1;-1;-1;0;0;-1
202200000465;1 098 606;813 138;B01;1;1;4;2;1991.0;0;1;0;-1;-1; -1;-1
202200000466;1 098 607;813 139;A01;4;2;4;1;1999.0;5;1;-1;-1;0;0;-1
202200000466;1 098 610;813 139;A01;1;1;1;1;2000.0;5;1;-1;-1;0;0;-1
202200000467;1 098 603;813 135;B01;1;1;1;2;2003.0;0;1;-1;-1;0;0;-1
202200000467;1 098 605;813 137;A01;1;1;3;1;1997.0;5;2;6;-1;0;0;-1
202200000468;1 098 598;813 131;B01;2;2;4;2;1992.0;5;1;-1;-1;0;0;-1
202200000468;1 098 599;813 131;B01;1;1;1;1;1992.0;5;1;-1;-1;0;0;-1
202200000468;1 098 601;813 133;A01;1;1;4;1;1962.0;9;1;-1;-1;0;0;-1
202200000469;1 098 600;813 132;A01;1;1;4;2;1992.0;1;1;0;-1;0;0;-1
202200000469;1 098 602;813 134;B01;1;1;4;1;2000.0;4;1;0;-1;-1; -1;-1
202200000470;1 098 596;813 129;B01;1;1;4;2;1974.0;4;1;-1;-1;0;0;-1
202200000470;1 098 597;813 130;A01;1;1;2;2;1995.0;1;1;-1;-1;0;0;-1
202200000471;1 098 592;813 127;A01;1;1;1;1;1996.0;1;1;4;-1;0;0;-1
202200000471;1 098 595;813 128;B01;1;1;4;1;1994.0;1;1;0;-1;0;0;-1
202200000472;1 098 593;813 126;A01;1;1;2;1;1962.0;4;1;-1;-1;0;0;-1
202200000473;1 098 591;813 125;A01;10;3;3;2;2013.0;5;0;-1;-1;2;3;1
202200000473;1 098 594;813 125;A01;1;1;1;1;1979.0;5;1;-1;-1;0;0;-1
202200000474;1 098 584;813 121;B01;1;1;4;2;1969.0;0;8;0;-1;-1; -1;-1
202200000474;1 098 587;813 123;A01;1;1;1;1;2004.0;0;1;0;-1;-1; -1;-1
202200000475;1 098 581;813 119;B01;7;2;4;1;2017.0;5;3;-1;-1;0;0;-1
202200000475;1 098 583;813 119;B01;9;2;3;1;2017.0;5;3;-1;-1;0;0;-1
202200000475;1 098 585;813 119;B01;1;1;4;2;1984.0;4;1;-1;-1;0;0;-1
202200000475;1 098 589;813 124;A01;1;1;3;1;1999.0;5;1;-1;-1;0;0;-1
202200000476;1 098 582;813 120;A01;1;1;3;1;2001.0;1;1;9;-1;0;0;-1
202200000476;1 098 586;813 122;B01;1;1;4;1;1994.0;5;1;9;-1;0;0;-1
202200000476;1 098 588;813 122;B01;7;2;4;1;2018.0;5;1;9;-1;0;0;-1
202200000476;1 098 590;813 122;B01;2;2;3;2;1962.0;5;1;9;-1;0;0;-1
202200000477;1 098 579;813 117;A01;1;1;2;1;1999.0;5;1;-1;-1;0;0;-1
202200000478;1 098 578;813 116;A01;1;1;4;2;1996.0;1;1;-1;-1;0;0;-1
202200000479;1 098 573;813 113;A01;1;1;3;1;1986.0;5;8;0;-1;0;0;-1
202200000479;1 098 575;813 113;A01;3;2;3;1;1983.0;5;8;0;-1;0;0;-1
202200000479;1 098 576;813 113;A01;2;2;3;1;1983.0;5;8;0;-1;0;0;-1
202200000479;1 098 577;813 115;B01;1;1;1;1;1988.0;4;8;0;-1;0;0;-1
202200000479;1 098 580;813 118;C01;1;1;4;1;1977.0;1;8;0;-1;0;0;-1
202200000480;1 098 571;813 111;A01;1;1;1;2;1951.0;5;1;-1;-1;0;0;-1
202200000480;1 098 574;813 114;B01;1;1;4;1;2012.0;2;2;6;-1;0;0;-1
202200000481;1 098 570;813 110;A01;1;1;2;1;2004.0;1;2;-1;-1;0;0;-1
202200000481;1 098 572;813 112;B01;1;1;4;2;1961.0;4;1;-1;-1;0;0;-1
202200000482;1 098 565;813 108;A01;1;1;1;1;1949.0;5;1;-1;-1;0;0;-1
202200000482;1 098 568;813 108;A01;10;3;3;1;1931.0;3;0;-1;-1;2;3;1
202200000483;1 098 567;813 107;A01;1;1;4;1;1997.0;9;8;-1;-1;0;0;-1
202200000484;1 098 569;813 109;A01;10;3;4;2;1972.0;0;0;-1;-1;3;3;1
202200000485;1 098 563;813 105;A01;1;1;4;1;1980.0;4;0;-1;-1;0;0;-1
202200000486;1 098 564;813 106;A01;1;1;3;1;1994.0;0;0;-1;-1;0;0;-1
202200000487;1 098 558;813 103;A01;1;1;1;2;1987.0;4;1;0;-1;-1; -1;-1
202200000487;1 098 560;813 103;A01;2;2;1;1;1981.0;4;1;0;-1;-1; -1;-1
202200000487;1 098 561;813 103;A01;4;2;1;1;1990.0;0;1;0;-1;-1; -1;-1
202200000487;1 098 562;813 104;B01;1;1;4;2;1993.0;1;8;0;-1;-1; -1;-1
202200000488;1 098 555;813 100;A01;1;1;1;1;1999.0;4;1;-1;-1;0;0;-1
202200000488;1 098 556;813 102;B01;2;2;3;2;1964.0;5;2;6;-1;0;0;-1
202200000488;1 098 559;813 102;B01;1;1;3;1;1964.0;5;2;6;-1;0;0;-1
202200000489;1 098 551;813 098;A01;1;1;1;1;1992.0;4;1;0;-1;0;0;-1
202200000489;1 098 553;813 099;B01;1;1;4;2;1969.0;5;2;0;-1;-1; -1;-1
202200000490;1 098 546;813 096;A01;1;1;4;1;1994.0;5;2;6;9;0;0;-1
202200000490;1 098 548;813 097;B01;1;1;1;1;1986.0;5;1;-1;-1;0;0;-1
202200000490;1 098 549;813 097;B01;3;2;1;1;2021.0;5;3;-1;-1;0;0;-1
202200000490;1 098 550;813 097;B01;4;2;1;1;2017.0;5;1;-1;-1;0;0;-1
202200000490;1 098 552;813 097;B01;5;2;1;1;2014.0;5;1;-1;-1;0;0;-1
202200000490;1 098 554;813 097;B01;2;2;1;2;1986.0;5;1;-1;-1;0;0;-1
202200000491;1 098 545;813 095;A01;1;1;1;1;1995.0;4;1;-1;-1;0;0;-1
202200000491;1 098 547;813 095;A01;10;3;4;1;2010.0;2;0;-1;-1;3;3;1
202200000492;1 098 542;813 094;A01;1;1;1;1;2004.0;9;1;0;-1;-1; -1;-1
