Num_Acc;catr;voie;v1;v2;circ;nbv;vosp;prof;pr;pr1;plan;lartpc;larrout;surf;infra;situ;vma
202200000819;4;PIERRE BROSSOLETTE                  (R );0;;1;2;0;1;(1);(1);1;; -1;1;0;6;30
202200000820;4;PONSON (CHEMIN DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000821;4;CROISETTE (BOULEVARD DE LA);0;;3;4;0;1;(1);(1);1;; -1;1;8;8;30
202200000822;4;BALE (RUE DE);0;;2;2;0;1;(1);(1);1;; -1;1;5;1;50
202200000823;4;PORTE DE LA VILLETTE;0;;1;4;0;1;25;100;2;; -1;1;0;1;70
202200000824;3;12;-1;;2;2;0;1;20;500;1;; -1;1;4;6;70
202200000825;4;RATHSAMHAUSEN (RUE DE);0;;3;4;0;1;(1);(1);1;; -1;1;0;1;50
202200000826;4;PORT DE BERCY;0;;1;4;0;1;34;600;1;; -1;1;0;1;70
202200000827;3;CHARCOT  BOULEVARD JEAN;0;;2;3;2;1;17;325;3;; -1;1;5;1;50
202200000829;4;PORTE DE CLICHY;0;;1;4;0;1;19;400;1;; -1;1;0;1;70
202200000830;4;POTTIER (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;50
202200000832;4;AVENUE GAMBETTA;0;;2;2;2;2;(1);(1);1;; -1;1;0;1;30
202200000833;4;REPUBLIQUE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000834;3;ROISSY EN FRANCE [CR N9] (CHEMIN DE);0;;1;2;0;1;0;1;1;; -1;1;0;1;50
202200000835;4;RUE DES PLATRIERES;0;;2;2;0;2;(1);(1);3;; -1;1;0;1;30
202200000836;2;RAUSKI;0;;2;0;0;1;40;680;1;; -1;1;0;1;50
202200000837;3;JOHN F. KENNEDY (AVENUE);0;;2;4;0;1;0;1;1;; -1;2;5;1;50
202200000838;4;AVENUE SIMON BOLIVAR;0;;2;2;2;1;(1);(1);1;; -1;1;0;5;30
202200000839;7;BLERIOT (AVENUE LOUIS);0;;2;2;0;1;1;140;1;; -1;1;0;1;50
202200000840;3;27;0;;2;2;0;1;13;50;4;; -1;2;0;1;80
202200000841;4;AVENUE KLEBER;0;;2;3;3;1;(1);(1);1;; -1;1;0;1;30
202200000842;3;168;0;;3;2;0;3;0;700;2;; -1;2;2;3;80
202200000843;4;RICHEPIN (RUE JEAN);0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200000844;4;AVENUE DU MAHATMA GANDHI;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000845;3;903;0;;2;2;0;1;(1);(1);1;; -1;2;0;1;80
202200000846;7;QUINET (BD EDGAR);0;;3;4;0;1;(1);(1);1;; -1;1;0;1;50
202200000847;4;VOIE GEORGES POMPIDOU;0;;1;4;1;3;(1);(1);1;; -1;1;0;1;30
202200000850;4;GUERIN RUE DU DOCTEUR;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200000851;4;ALLEE DE LONGCHAMP;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000852;3;16;0;;2;2;0;2;24;132;3;; -1;2;0;1;70
202200000853;7;SAINT VENANT CHARLES RUE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000854;4;ALLEE DU BORD DE L EAU;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000855;3;909;0;;2;2;1;1;(1);(1);1;; -1;1;0;1;50
202200000856;4;MONTEBELLO BOULEVARD N° RESTE;0;;3;4;1;1;(1);(1);1;; -1;1;0;1;30
202200000857;4;RUE SAINT CHARLES;0;;1;1;0;1;(1);(1);1;; -1;1;0;4;30
202200000858;3;1201;0;D;1;1;0;1;0;0;2;; -1;1;9;1;50
202200000859;4;CARNEL (RUE  DE );0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000860;4;RUE MADEMOISELLE;0;;1;0;0;1;(1);(1);1;; -1;1;0;4;30
202200000861;4;ONZE NOVEMBRE (RUE DU);0;;1;1;3;1;0;0;1;; -1;1;0;1;50
202200000862;4;RUE DE BERCY;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200000863;3;TOULLEC (RUE  FRANCOIS );0;;2;2;0;1;0;245;1;; -1;2;5;1;50
202200000864;4;AVENUE PHILIPPE AUGUSTE;0;;2;2;1;1;(1);(1);1;; -1;1;0;1;30
202200000865;4;BRIAND (RUE ARISTIDE);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000866;4;NATIONALE (AVENUE) LA NEUVILLETTE;0;;2;2;0;1;(1);(1);1;; -1;1;2;1;50
202200000867;4;PAIX (BOULEVARD DE LA);0;;1;2;0;1;(1);(1);1;; -1;2;0;1;50
202200000868;4;MEIGNANNE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000869;4;RUE DU CHEMIN VERT;0;;1;1;2;2;(1);(1);1;; -1;1;0;1;30
202200000870;4;MARTIN (BOULEVARD ALEXANDRE);0;;1;3;1;1;(1);(1);1;; -1;1;5;1;50
202200000871;3;959;0;;2;2;0;1;60;430;1;; -1;7;0;3;90
202200000872;3;NATIONALE (ROUTE);0;;2;2;0;1;65;860;1;; -1;1;0;1;50
202200000873;4;VERNISSON (RUE DU);0;;2;1;0;2;(1);(1);1;; -1;1;8;1;50
202200000875;2;PERIPHERIQUE;0;;1;6;0;1;29;399;1;; -1;1;3;1;90
202200000876;3;LAFAYETTE(RUE);0;;2;2;0;1;2;370;1;; -1;2;0;1;50
202200000877;2;JEAN JAURES(QUAI);0;;3;4;0;1;6;95;1;; -1;1;0;6;50
202200000878;4;AVENUE DES JEUX OLYMPIQUES;0;;2;2;0;1;(1);(1);3;; -1;1;0;1;50
202200000879;4;VITRE (BLD DE);0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000880;3;ST MARCEL(MONTEE);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200000881;4;CRS XAVIER ARNOZAN;0;;3;2;0;1;(1);(1);1;; -1;1;0;1;30
202200000882;3;CD 41;0;;2;2;0;2;0;0;2;; -1;2;0;3;70
202200000883;4;AVE DU TAILLAN-MEDOC;0;;2;4;1;1;(1);(1);1;; -1;1;0;1;50
202200000884;4;HOTEL DE VILLE;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;50
202200000885;4;BD LAZARE CARNOT;0;;2;4;3;1;(1);(1);1;; -1;1;0;1;50
202200000886;4;LECLERC (AVENUE DU MARECHAL);0;;3;4;0;1;(1);(1);1;; -1;2;0;1;50
202200000887;4;KERFEUNTEUN RUE DE;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000888;3;D 1006;0;;1;3;0;1;15;500;1;; -1;1;0;1;90
202200000889;4;DUQUESNE (DE 8 ET 13 A 23);0;;1;2;0;2;(1);(1);1;; -1;2;5;1;50
202200000890;3;ITALIE (AVE);0;;3;4;0;1;19;84;1;; -1;1;9;1;50
202200000891;4;ORLEANS (RUE D');0;;1;1;0;1;(1);(1);1;; -1;1;0;4;30
202200000892;4;SAULE (AVENUE ANDRE);0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202200000893;3;PONTCOTTIER;0;;1;1;0;1;19;832;1;; -1;1;5;1;50
202200000894;4;BARBUSSE;0;;1;1;3;1;0;0;1;; -1;1;9;1;50
202200000895;4;DUBOUSQUET LABORDERIE (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;1;30
202200000896;4;SABLES   CHEMIN DES;0;;1;1;0;1;(1);(1);2;; -1;2;0;1;50
202200000897;3;423;-1;;2;2;0;1;16;100;1;; -1;2;0;3;80
202200000898;7;CD20 E;0;;1;0;0;3;0;9;1;; -1;1;0;1;50
202200000899;3;901;0;D;3;2;0;2;5;11;2;; -1;2;0;1;90
202200000900;4;STADIUM (CD9);0;;1;1;0;2;0;9;1;; -1;1;3;1;50
202200000901;2;783;-1;;1;1;0;1;(1);(1);2;; -1;2;3;1;50
202200000902;3;PLOMBIERES (BOULEVARD DES);0;;1;3;0;1;0;0;1;; -1;1;3;1;50
202200000903;3;D712;0;D;2;2;0;1;0;0;1;; -1;1;0;1;70
202200000904;3;croix du broual;0;;2;2;0;2;1;230;1;; -1;1;0;3;70
202200000905;7;MERCANTOUR (BD);0;;3;2;0;1;0;0;2;; -1;1;0;1;50
202200000906;3;THONON (ROUTE DE);0;;2;4;0;1;0;0;1;; -1;2;5;1;50
202200000907;3;THIERS (AVENUE);0;;1;1;0;1;1;143;1;; -1;1;0;1;50
202200000908;4;BACHAGA SAID BOUALAM (AVENUE);0;;3;5;0;1;0;0;1;; -1;1;0;1;50
202200000909;3;907;-1;;2;2;0;1;15;100;1;; -1;2;3;1;80
202200000910;3;909;0;A;2;2;0;3;4;900;3;; -1;2;0;1;-1
202200000911;3;907;0;D;2;2;0;1;10;500;1;; -1;2;0;1;50
202200000912;4;MASSENET (RUE);0;;2;1;0;1;0;1;1;; -1;1;0;8;30
202200000913;3;15;-1;;2;2;0;2;3;700;4;; -1;1;0;1;80
202200000914;4;18 AOUT 44 (RUE DU);0;;2;2;0;2;0;0;1;; -1;2;0;1;50
202200000915;3;22;0;D;2;2;0;1;8;250;1;; -1;1;0;1;80
202200000916;3;CRETES (ROUTE DES);0;;2;2;0;2;0;0;1;; -1;2;0;3;80
202200000917;3;952;-1;;2;2;0;2;27;223;1;; -1;1;0;3;90
202200000918;3;1201;-1;;2;2;0;2;53;300;2;;4;1;0;1;50
202200000919;3;941;-1;;2;2;0;2;26;190;1;; -1;1;0;1;50
202200000920;3;ROCADE (DEVIATION D'ARQUES );0;;3;2;0;1;2;0;1;; -1;1;0;1;70
202200000921;4;THOUVENEL (RUE);0;;1;1;0;1;0;1;1;; -1;1;0;1;50
202200000922;3;LIBERATION (ROUTE DE LA);0;;2;2;0;2;1;0;2;; -1;2;2;1;50
202200000923;4;ROGER SALENGRO     (Avenue);0;;2;2;3;1;(1);(1);1;; -1;1;0;1;50
202200000924;4;ANNEXION (RUE DE L');0;;2;2;0;1;0;0;1;; -1;2;0;1;50
202200000925;4;DE GAULLE (AV DU GAL) APRES N°26;0;;3;3;3;1;0;0;1;; -1;1;0;1;50
202200000926;3;3;0;;2;2;0;1;29;960;1;; -1;5;0;8;50
202200000927;3;RD 673 (Rd Pt Cote d'Or, vers rue Buffon;0;;2;2;0;1;22;530;1;; -1;1;0;1;80
202200000928;4;CRAN (AVENUE DE);0;;2;4;2;1;0;0;1;; -1;2;0;5;30
202200000929;3;LATTRE DE TASSIGNY (AVENUE DE);0;;2;2;0;1;20;175;1;; -1;1;5;1;50
202200000930;3;910;-1;;2;2;0;1;17;700;1;; -1;2;0;1;80
202200000931;7;Route Nationale 83;0;;3;2;0;1;41;700;1;; -1;1;0;1;90
202200000932;4;PLAINE (AVENUE DE LA);0;;2;2;2;1;(1);(1);1;; -1;1;0;1;30
202200000933;7;Autoroute A.4;0;;3;3;0;1;6;750;1;; -1;1;0;1;70
202200000934;3;SAINT-OMER (ROUTE DE...............);0;;2;2;0;1;7;690;1;; -1;1;0;8;70
202200000935;2;tsoundzou-Kadjifouni ( rue );0;;2;2;0;1;(1);(1);1;; -1;2;0;1;50
202200000936;4;ARRAS (RUE D'........);0;;2;4;0;1;(1);(1);1;; -1;1;0;1;30
202200000937;3;CABASSOU (ROUTE DE);0;;2;2;0;1;0;500;1;; -1;1;0;5;50
202200000938;3;FELIX EBOUE(ROCADE);0;;2;2;0;1;2;49;1;; -1;2;0;1;50
202200000939;2;ROUTE NATIONALE 1;0;;1;4;0;1;1;49;1;; -1;1;0;1;90
202200000940;3;1001;-1;;2;2;0;1;40;100;1;;7;2;0;1;80
202200000941;3;TIGRE (ROUTE DU);0;;2;2;0;1;1;299;1;; -1;2;0;8;50
202200000942;3;LONGWY (RUE DE);0;;2;2;0;1;2;920;1;; -1;2;0;1;50
202200000943;4;FELIX BRUN                          (R );0;;2;2;0;1;(1);(1);1;; -1;1;0;1;50
202200000944;4;BELGES (DES)                        (BD);0;;2;2;3;1;(1);(1);1;; -1;1;0;1;50
202200000945;3;ROUTE DEPARTEMENTALE 13;0;;2;2;0;3;3;500;3;; -1;1;0;1;50
202200000946;3;D 1006;0;;3;4;0;1;17;0;1;; -1;1;0;1;70
202200000947;3;RD 13;0;;2;4;0;1;1;0;1;; -1;2;0;1;50
202200000948;2;Secteur Pont de la Gabarre;0;;3;4;0;1;(1);(1);1;; -1;1;0;1;90
202200000949;2;Pont de BLANCHARD;0;;3;2;0;1;(1);(1);2;; -1;1;5;1;50
202200000950;3;PERI (AVENUE GABRIEL);0;;2;4;0;1;0;100;1;; -1;1;0;1;50
202200000951;3;NATIONALE 6 (CES POMPIDOU);0;;3;2;0;1;1;0;1;; -1;1;0;1;90
202200000952;4;DE GAULLE (AVENUE DU GENERAL);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202200000953;4;MAUVENDIERE (RUE DE LA);0;;2;2;0;1;0;0;1;; -1;1;0;1;30
202200000955;4;INFANTERIE DE MARINE (AVE D');0;;3;4;1;1;0;0;1;; -1;1;0;5;50
202200000956;7;GIENS (ROUTE DE );0;;2;2;0;1;3;100;1;; -1;1;0;1;50
202200000957;3;GABRIEL PERI (AVENUE);0;;3;4;0;1;7;320;1;; -1;1;0;1;50
202200000958;4;VEUVE FLEURET (RUE);0;;1;1;1;1;(1);(1);1;; -1;1;2;1;50
202200000959;3;RHIN ET DANUBE (PONT);0;;2;2;0;1;6;70;1;; -1;1;2;1;50
202200000960;3;FRERES LEIRIS RUE DES;0;;2;2;0;1;6;620;1;; -1;1;0;8;50
202200000961;4;BOULEVARD PIERRE MENDES FRANCE;0;;-1;0;0;1;(1);(1);1;; -1;1;0;1;10
202200000962;7;YSER. BOULEVARD DE L';0;;2;3;3;2;(1);(1);1;; -1;1;-1;6;50
202200000963;4;APLEMONT (D');0;;2;5;2;1;(1);(1);1;; -1;1;0;1;50
202200000964;3;RD 6015;0;;3;3;0;1;95;400;1;; -1;1;0;1;70
202200000965;4;BOURSE (ARCADES DE LA);0;;1;2;0;1;0;0;1;; -1;1;9;8;30
202200000966;4;MAURICE THOREZ                      (AV);0;;2;2;3;2;(1);(1);3;; -1;1;0;1;50
202200000967;7;GENERAL DE GAULLE (ROUTE DU);0;;2;4;3;1;1;400;1;; -1;1;0;1;50
202200000968;4;ILL (RUE DE L );0;;3;6;1;1;(1);(1);1;; -1;1;0;1;50
202200000970;3;960;-1;;2;3;0;1;54;370;1;; -1;1;0;1;90
202200000971;3;92;0;D;2;2;0;1;25;600;1;; -1;1;0;1;50
202200000972;1;11;-1;;-1;5;0;1;103;0;1;; -1;1;3;3;130
202200000974;3;577;0;;2;3;0;2;9;185;2;; -1;1;0;3;90
202200000975;3;19;-1;;2;2;0;1;20;900;1;; -1;1;0;1;50
202200000976;3;307;-1;;2;2;0;1;4;830;1;; -1;1;0;1;90
202200000977;1;84;-1;;3;4;0;1;223;90;2;; -1;1;0;3;130
202200000978;3;75;0;E;2;2;0;1;47;815;1;; -1;1;0;1;80
202200000979;3;1;0;D;2;2;0;1;65;500;1;;5,5;1;0;1;50
202200000980;3;5;-1;;2;2;0;1;1;650;3;; -1;1;0;3;90
202200000981;3;191;0;D;2;2;0;2;0;900;3;; -1;1;0;4;80
202200000982;3;74;-1;;2;2;0;2;3;700;2;; -1;1;0;1;-1
202200000983;3;72;0;;2;2;0;2;12;300;2;; -1;1;0;3;80
202200000984;2;10;0;T;2;2;0;1;55;800;1;;7;1;0;1;80
202200000985;3;173;0;;2;2;0;2;5;325;2;; -1;1;0;1;80
202200000986;3;254;-1;;2;2;0;1;2;10;1;; -1;1;0;1;80
202200000987;3;35;0;;2;2;0;1;35;600;1;; -1;1;0;8;80
202200000988;3;20;-1;;2;2;0;2;5;638;2;; -1;1;0;3;80
202200000989;2;80;-1;;3;4;0;2;36;0;1;; -1;1;0;1;110
202200000990;3;974;2;;2;2;0;4;2;100;3;;4;1;0;1;80
202200000991;3;369;0;;2;2;0;1;1;0;2;; -1;2;8;8;80
202200000992;3;1;-1;;2;2;0;1;43;150;1;;5,5;1;4;1;50
202200000994;3;120;-1;;2;2;0;2;11;925;3;; -1;1;0;8;80
202200000995;3;380;-1;;2;2;0;2;1;725;2;; -1;1;0;1;50
202200000996;3;30;0;;2;2;0;2;27;257;2;; -1;1;0;1;90
202200000997;3;11;0;;2;2;1;1;2;870;1;;5,5;1;0;1;80
202200000998;3;RD 22;-1;;2;2;0;1;35;500;1;; -1;1;0;1;90
202200000999;3;86;0;A;2;1;0;1;5;425;1;;3;1;0;1;80
202200001000;3;75;0;;2;2;0;1;1;300;1;; -1;1;0;8;80
202200001001;3;54;0;;2;2;0;1;9;50;1;; -1;1;0;1;80
202200001003;3;950;-1;;2;2;0;2;60;400;1;; -1;1;0;1;90
202200001005;3;107;0;D;2;2;0;1;11;760;1;; -1;1;0;1;80
202200001006;3;968;-1;;2;2;0;1;24;880;1;; -1;1;0;1;50
202200001007;3;45;-1;;2;2;0;1;8;456;1;; -1;1;0;1;80
202200001008;3;840;0;D;1;1;0;1;48;400;2;; -1;1;0;1;80
202200001010;2;10;0;;2;3;0;2;55;250;2;;10,5;1;0;3;80
202200001011;3;32;-1;;2;2;0;1;3;500;1;; -1;1;0;1;80
202200001013;3;114;-1;;2;2;0;1;11;400;1;; -1;1;2;1;80
202200001015;1;71;0;;3;4;0;4;280;350;2;; -1;1;0;1;130
202200001016;3;2;-1;;2;2;0;1;10;300;1;; -1;1;0;1;50
202200001017;1;42;-1;;3;5;0;1;7;0;1;; -1;1;0;1;110
202200001018;3;17;-1;;2;2;0;1;9;500;1;; -1;1;0;3;80
202200001019;1;8;0;A;1;3;0;1;177;210;2;; -1;1;0;1;110
202200001020;3;2;-1;;2;2;0;2;0;0;2;; -1;1;0;1;70
202200001021;3;437;0;D;2;2;0;1;29;150;3;; -1;1;5;1;70
202200001022;3;10;0;D;2;2;0;2;1;250;1;;7;1;0;1;70
202200001023;3;140;-1;;2;3;0;1;12;670;1;; -1;1;0;1;90
202200001024;2;30;0;;2;2;0;1;17;500;1;; -1;1;6;8;70
202200001025;6;0;0;;-1;0;0;1;(1);(1);1;;0;1;9;8;-1
202200001026;3;900;-1;;2;2;0;1;42;422;1;; -1;1;0;1;30
202200001027;3;25;0;D;2;2;0;1;(1);(1);1;; -1;1;0;3;80
202200001028;3;468;0;D;1;2;0;1;100;500;2;; -1;1;5;1;50
202200001030;3;65;-1;B;2;2;0;1;0;500;3;; -1;1;0;1;80
202200001031;3;532;0;;1;2;0;1;20;850;3;; -1;1;5;1;30
202200001032;3;8;0;;2;2;0;1;15;918;1;; -1;1;0;1;80
202200001033;3;7;0;;3;2;2;1;(1);(1);1;; -1;1;0;8;80
202200001034;3;13;0;D;2;2;0;1;31;660;1;; -1;1;0;1;80
202200001036;3;330;0;;2;2;0;1;3;500;1;; -1;1;0;1;80
202200001037;1;A50-Sens Marseille vers Aubagne;0;;1;3;0;1;5;0;1;; -1;1;0;1;90
202200001038;1;A50;0;;3;3;0;1;49;909;3;; -1;1;0;1;130
202200001039;1;A50;0;;3;6;0;1;62;300;1;; -1;1;0;1;110
202200001040;2;RN 104;0;;2;4;0;1;41;200;1;; -1;1;0;1;110
202200001041;1;AUTOROUTE A6;0;;1;3;0;1;15;949;1;; -1;1;0;1;110
202200001042;1;AUTOROUTE A6;0;;3;12;0;1;26;149;1;; -1;1;0;1;110
202200001043;2;RN 104;0;;1;2;0;1;44;520;1;; -1;1;3;3;90
202200001044;1;A86;0;;3;2;0;3;4;400;1;; -1;1;0;1;70
202200001045;1;AUTOROUTE A1;0;;3;6;0;1;13;600;1;; -1;1;0;1;110
202200001046;1;AUTOROUTE A86;0;;1;2;0;2;26;0;1;; -1;1;0;1;50
202200001047;2;RN 104;0;;3;4;0;1;15;600;1;; -1;1;0;1;110
202200001048;1;A104;0;;3;4;0;1;8;500;1;; -1;1;0;1;90
202200001049;1;A86.EXT;0;;3;3;0;1;30;0;1;; -1;1;0;1;90
202200001050;1;A5b;0;;3;3;0;1;0;600;1;; -1;1;0;3;90
202200001051;1;A4;0;;3;5;0;1;6;200;1;; -1;1;0;1;90
202200001052;1;A86.EXT;0;;3;3;0;1;30;0;1;; -1;1;0;1;90
202200001053;1;A104;0;;1;2;0;1;17;500;1;; -1;1;0;1;90
202200001054;2;RN406.W;0;;3;2;0;1;3;900;3;; -1;1;0;1;70
202200001055;3;985;0;;1;4;0;2;0;0;1;; -1;1;0;1;50
202200001056;9;ISAUTIER (AVENUE CHARLES);0;;2;2;0;1;9412;0;3;; -1;1;0;1;50
202200001057;2;RN1 (ROUTE NATIONALE);0;;1;4;0;3;82;0;3;; -1;1;0;3;110
202200001058;4;A.HENRI(RUE);0;;2;2;0;1;(1);(1);1;; -1;1;9;1;50
202200001059;1;A1;0;;3;8;0;1;0;300;1;; -1;1;0;1;90
202200001060;4;BOURBONNAIS (DU)                    (R );0;;1;1;2;1;(1);(1);1;; -1;2;0;1;30
202200001061;2;CHARLES DE GAULLE (BD DU GENERAL);0;;2;2;0;1;(1);(1);1;; -1;2;2;1;50
202200001062;3;BANDOL (ROUTE)N° IMPAIRS;0;;2;2;0;2;15;100;1;; -1;1;0;4;50
202200001064;3;PAUL DEMANGE (RUE);0;;2;2;0;1;8;60;1;; -1;1;0;1;50
202200001065;7;CD 18E (BOULEVARD INDUSTRIEL);0;;3;4;0;1;0;1;1;; -1;1;0;8;70
202200001066;7;GARIBALDI                           (AV);0;;2;4;0;1;0;0;1;; -1;1;5;1;50
202200001067;4;DIVISION LECLERC (DE LA)            (AV);0;;2;2;0;1;(1);(1);1;; -1;1;0;4;50
202200001068;3;COLMAR (ROUTE DE);0;;2;2;0;1;67;600;3;; -1;2;0;1;50
202200001069;4;DUFAU;0;;1;3;3;1;0;0;1;; -1;1;0;1;50
202200001070;4;BAB (BOULEVARD DU);0;;2;4;0;1;0;0;2;; -1;1;0;3;50
202200001071;4;BANC VERT;0;;2;2;1;1;(1);(1);1;; -1;2;0;1;50
202200001072;4;BARTH (RUE FELIX );0;;3;2;0;1;0;0;1;; -1;1;9;1;50
202200001073;3;LIBERTE (BOULEVARD DE LA);0;;1;2;0;1;46;984;2;; -1;1;2;1;50
202200001074;4;LIBERATION (AVENUE DE LA);0;;2;3;0;1;(1);(1);1;; -1;1;0;1;50
202200001075;3;373;-1;;2; -1;0;1;1;810;1;; -1;1;5;1;-1
202200001076;4;ALLIES (BOULEVARD DES);0;;2;4;1;1;(1);(1);1;; -1;1;0;1;50
202200001078;4;CRS SAINT LOUIS;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001079;3;OCEAN (BD DE L');0;;2;2;0;1;5;380;1;; -1;1;0;1;30
202200001080;4;SAND (RUE GEORGES);0;;2;2;0;1;(1);(1);1;; -1;1;0;4;50
202200001081;4;SEBASTOPOL;0;;1;2;0;1;(1);(1);1;; -1;1;5;1;50
202200001082;4;VERDUN AVENUE DE (301);0;;3;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001084;4;AMELOT   RUE;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;30
202200001085;4;ORBIGNY   RUE ALCIDE D';0;;2;2;0;1;(1);(1);1;; -1;1;0;8;30
202200001086;3;TRACHE (RUE DE LA);0;;2;2;0;1;0;100;1;;6,5;1;0;1;50
202200001087;4;CALVADOS (AVENUE DU);0;;1;2;0;1;(1);(1);1;; -1;1;8;1;50
202200001088;4;BD MAURICE BOURDET;0;;2;2;0;2;(1);(1);4;; -1;1;0;1;50
202200001089;4;FRANCE (BOULEVARD ANATOLE);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001091;3;JULES DIDIER (RUE);0;;2;2;0;1;0;0;1;; -1;1;0;4;50
202200001092;4;ARSON (RUE);0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202200001093;4;CHEVREFEUILLES (CHEMIN DES);0;;2;2;0;2;0;0;1;; -1;1;0;1;50
202200001094;4;PORTE DE VINCENNES;0;;1;4;0;1;31;800;1;; -1;1;0;1;70
202200001095;4;ECHANGEUR ORLEANS;0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001096;4;PORTE BRANCION;0;;1;3;0;1;(1);(1);1;; -1;1;0;1;70
202200001097;4;AVENUE JEAN JAURES;0;;2;3;2;1;(1);(1);1;; -1;1;0;1;30
202200001098;4;AVENUE DE LA PORTE DE SAINT CLOUD;0;;2;2;1;1;(1);(1);1;; -1;1;0;1;30
202200001099;4;AVENUE DU GENERAL SARRAIL;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001100;4;RUE LEON DIERX;0;;1;1;0;1;(1);(1);1;; -1;1;0;1;30
202200001101;4;RUE DE LA CROIX NIVERT;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200001102;4;BOULEVARD DE PORT ROYAL;0;;2;4;0;1;(1);(1);2;; -1;1;0;1;30
202200001104;4;AVENUE DU TREMBLAY;0;;-1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001105;3;SOLEIL LEVANT (BOULEVARD DU);0;;2;2;0;2;3;963;2;; -1;1;0;1;50
202200001106;4;QUAI DE LA RAPEE;0;;1;2;0;2;(1);(1);1;; -1;1;0;1;50
202200001107;4;AVENUE PARMENTIER;0;;2;2;0;1;(1);(1);1;; -1;1;0;1;30
202200001108;4;GARE (AVENUE DE LA);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001109;4;BOULEVARD MALESHERBES;0;;2;4;0;1;(1);(1);1;; -1;1;0;1;50
202200001110;3;RUE DES CHAMPARTS;0;;2;1;0;1;0;0;1;; -1;1;0;1;50
202200001111;4;AVENUE DES CHAMPS ELYSEES;0;;2;10;0;1;(1);(1);1;; -1;1;0;1;50
202200001112;4;RUE MAXIME PETIT;0;;2;1;0;1;0;100;1;; -1;1;0;1;30
202200001113;3;YOURI GAGARINE (AV);0;;1;2;0;1;(1);(1);1;; -1;1;0;1;50
202200001114;3;FRACHON ( ave Benoit);0;;2;2;2;2;1;0;1;; -1;1;0;1;50
202200001115;4;WILSON (PLACE);0;;2;4;0;1;0;0;1;; -1;1;0;1;30
202200001116;3;ALGESIRAS (R D);0;;1;1;0;1;(1);(1);1;; -1;1;0;1;50
202200001117;3;FOUGERAS (RUE DE);0;;1;2;0;1;(1);(1);2;; -1;1;0;1;50
202200001118;3;JEAN JAURES (AV);0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202200001119;7;PICOT (AVE DU COLONEL);0;;2;2;0;2;1;920;1;; -1;1;0;1;50
202200001120;4;RIGOUMEL (CHEMIN DE);0;;2;2;0;3;0;0;1;; -1;1;0;1;30
202200001121;3;JEAN JAURES (R);0;;2;2;0;1;0;0;1;; -1;1;0;1;50
202200001122;4;EUROPE (BD DE L');0;;1;1;0;4;0;0;3;; -1;1;6;6;50
202200001123;3;EDOUARD HERRIOT (AV);0;;1;1;0;1;0;0;1;; -1;1;5;1;30
202200001124;3;BUGE (CHEMIN DE LA) N° IMPAIRS;0;;3;2;0;1;0;310;1;; -1;1;0;1;50
202200001125;3;LOUBES (ROUTE DES);0;;2;2;0;1;3;800;1;; -1;1;0;1;70
202200001126;3;PORCHES (CH.DES);0;;2;1;0;1;41;160;1;; -1;1;2;1;50
202200001127;4;PASTEUR (AV);0;;1;2;0;1;0;0;1;; -1;1;0;1;30
202200001129;4;VICTOR HUGO (R);0;;2;3;0;2;0;0;1;; -1;1;0;1;30
202200001130;9;CHAPIT RE ( RUE DU);0;;1;2;0;1;0;0;1;; -1;1;0;1;50
202200001131;3;GENERAL LECLERC (BOULEVARD);0;;2;2;3;2;0;404;1;; -1;1;6;6;50
202200001132;4;MARTHE (RUE);0;;1;1;0;1;0;0;1;; -1;1;0;4;50
